"","Country Code","Short Name","pscore_mean","P_mort_2020","P_mort_2021"
"1","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"2","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"3","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"4","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"5","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"6","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"7","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"8","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"9","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"10","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"11","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"12","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"13","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"14","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"15","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"16","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"17","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"18","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"19","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"20","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"21","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"22","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"23","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"24","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"25","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"26","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"27","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"28","AFG","Afghanistan",8.7,7.5894429529676,9.8203125
"29","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"30","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"31","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"32","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"33","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"34","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"35","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"36","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"37","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"38","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"39","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"40","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"41","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"42","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"43","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"44","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"45","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"46","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"47","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"48","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"49","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"50","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"51","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"52","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"53","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"54","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"55","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"56","AGO","Angola",4.9,2.32925419366097,7.5539317720626
"57","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"58","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"59","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"60","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"61","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"62","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"63","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"64","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"65","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"66","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"67","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"68","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"69","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"70","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"71","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"72","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"73","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"74","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"75","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"76","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"77","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"78","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"79","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"80","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"81","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"82","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"83","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"84","ALB","Albania",18.1,16.5541846291066,19.6132977111852
"85","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"86","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"87","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"88","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"89","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"90","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"91","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"92","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"93","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"94","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"95","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"96","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"97","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"98","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"99","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"100","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"101","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"102","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"103","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"104","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"105","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"106","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"107","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"108","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"109","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"110","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"111","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"112","ARE","United Arab Emirates",5.2,4.22907087904584,6.07703652294613
"113","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"114","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"115","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"116","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"117","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"118","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"119","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"120","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"121","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"122","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"123","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"124","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"125","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"126","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"127","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"128","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"129","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"130","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"131","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"132","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"133","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"134","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"135","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"136","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"137","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"138","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"139","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"140","ARG","Argentina",12.2,8.79751719696423,15.572188964325
"141","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"142","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"143","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"144","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"145","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"146","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"147","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"148","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"149","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"150","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"151","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"152","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"153","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"154","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"155","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"156","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"157","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"158","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"159","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"160","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"161","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"162","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"163","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"164","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"165","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"166","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"167","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"168","ARM","Armenia",39.1,38.9768574908648,39.1403896364732
"169","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"170","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"171","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"172","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"173","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"174","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"175","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"176","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"177","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"178","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"179","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"180","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"181","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"182","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"183","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"184","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"185","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"186","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"187","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"188","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"189","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"190","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"191","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"192","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"193","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"194","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"195","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"196","AUS","Australia",-4.1,-4.50384733039979,-3.76474749549303
"197","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"198","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"199","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"200","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"201","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"202","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"203","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"204","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"205","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"206","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"207","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"208","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"209","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"210","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"211","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"212","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"213","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"214","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"215","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"216","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"217","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"218","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"219","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"220","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"221","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"222","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"223","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"224","AUT","Austria",6.8,7.51659171162052,6.15821075778464
"225","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"226","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"227","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"228","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"229","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"230","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"231","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"232","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"233","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"234","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"235","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"236","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"237","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"238","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"239","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"240","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"241","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"242","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"243","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"244","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"245","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"246","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"247","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"248","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"249","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"250","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"251","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"252","AZE","Azerbaijan",34.6,33.4084384198859,35.6782640320039
"253","BDI","Burundi",6,5.30487488991348,6.75070172276157
"254","BDI","Burundi",6,5.30487488991348,6.75070172276157
"255","BDI","Burundi",6,5.30487488991348,6.75070172276157
"256","BDI","Burundi",6,5.30487488991348,6.75070172276157
"257","BDI","Burundi",6,5.30487488991348,6.75070172276157
"258","BDI","Burundi",6,5.30487488991348,6.75070172276157
"259","BDI","Burundi",6,5.30487488991348,6.75070172276157
"260","BDI","Burundi",6,5.30487488991348,6.75070172276157
"261","BDI","Burundi",6,5.30487488991348,6.75070172276157
"262","BDI","Burundi",6,5.30487488991348,6.75070172276157
"263","BDI","Burundi",6,5.30487488991348,6.75070172276157
"264","BDI","Burundi",6,5.30487488991348,6.75070172276157
"265","BDI","Burundi",6,5.30487488991348,6.75070172276157
"266","BDI","Burundi",6,5.30487488991348,6.75070172276157
"267","BDI","Burundi",6,5.30487488991348,6.75070172276157
"268","BDI","Burundi",6,5.30487488991348,6.75070172276157
"269","BDI","Burundi",6,5.30487488991348,6.75070172276157
"270","BDI","Burundi",6,5.30487488991348,6.75070172276157
"271","BDI","Burundi",6,5.30487488991348,6.75070172276157
"272","BDI","Burundi",6,5.30487488991348,6.75070172276157
"273","BDI","Burundi",6,5.30487488991348,6.75070172276157
"274","BDI","Burundi",6,5.30487488991348,6.75070172276157
"275","BDI","Burundi",6,5.30487488991348,6.75070172276157
"276","BDI","Burundi",6,5.30487488991348,6.75070172276157
"277","BDI","Burundi",6,5.30487488991348,6.75070172276157
"278","BDI","Burundi",6,5.30487488991348,6.75070172276157
"279","BDI","Burundi",6,5.30487488991348,6.75070172276157
"280","BDI","Burundi",6,5.30487488991348,6.75070172276157
"281","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"282","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"283","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"284","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"285","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"286","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"287","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"288","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"289","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"290","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"291","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"292","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"293","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"294","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"295","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"296","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"297","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"298","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"299","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"300","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"301","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"302","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"303","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"304","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"305","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"306","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"307","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"308","BEL","Belgium",7.7,14.7000225221323,0.814242814242814
"309","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"310","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"311","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"312","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"313","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"314","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"315","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"316","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"317","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"318","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"319","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"320","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"321","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"322","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"323","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"324","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"325","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"326","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"327","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"328","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"329","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"330","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"331","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"332","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"333","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"334","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"335","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"336","BEN","Benin",6.3,4.18497749497228,8.39063046265004
"337","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"338","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"339","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"340","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"341","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"342","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"343","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"344","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"345","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"346","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"347","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"348","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"349","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"350","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"351","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"352","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"353","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"354","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"355","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"356","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"357","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"358","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"359","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"360","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"361","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"362","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"363","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"364","BFA","Burkina Faso",7.3,4.72227891268425,9.86396572489092
"365","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"366","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"367","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"368","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"369","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"370","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"371","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"372","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"373","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"374","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"375","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"376","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"377","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"378","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"379","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"380","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"381","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"382","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"383","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"384","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"385","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"386","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"387","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"388","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"389","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"390","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"391","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"392","BGD","Bangladesh",8.6,5.6860846539936,11.4941203736848
"393","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"394","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"395","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"396","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"397","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"398","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"399","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"400","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"401","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"402","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"403","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"404","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"405","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"406","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"407","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"408","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"409","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"410","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"411","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"412","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"413","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"414","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"415","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"416","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"417","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"418","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"419","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"420","BGR","Bulgaria",26.7,15.6346691864451,37.747230277344
"421","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"422","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"423","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"424","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"425","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"426","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"427","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"428","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
"429","BHR","Bahrain",6.4,4.90686961746445,7.81395348837209
